,appointments,occupied_beds,capacity_beds,occupancy_rate,on_shift,hour,dow,month,is_weekend,appt_lag_1,occ_lag_1,appt_lag_2,occ_lag_2,appt_lag_3,occ_lag_3,appt_lag_6,occ_lag_6,appt_lag_12,occ_lag_12,appt_lag_24,occ_lag_24,appt_rolling_6,occ_rolling_6,y_inflow_next,y_occ_next,y_surge_next
2018-02-19 08:00:00+00:00,0,63,1000,0.063,11.0,8,0,2,0,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.07,0.0,0.07,0.0,0.063,0.0,0.063,0
2018-02-19 09:00:00+00:00,0,63,1000,0.063,11.0,9,0,2,0,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.07,0.0,0.07,0.0,0.063,0.0,0.063,0
2018-02-19 10:00:00+00:00,0,63,1000,0.063,11.0,10,0,2,0,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.07,0.0,0.07,0.0,0.063,0.0,0.063,0
2018-02-19 11:00:00+00:00,0,63,1000,0.063,11.0,11,0,2,0,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.07,0.0,0.07,0.0,0.063,0.0,0.063,0
2018-02-19 12:00:00+00:00,0,63,1000,0.063,11.0,12,0,2,0,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,9.0,0.063,0.0,0.07,0.0,0.063,0.0,0.063,0
2018-02-19 13:00:00+00:00,0,63,1000,0.063,11.0,13,0,2,0,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.07,0.0,0.063,0.0,0.063,0
2018-02-19 14:00:00+00:00,0,63,1000,0.063,11.0,14,0,2,0,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.07,0.0,0.063,0.0,0.063,0
2018-02-19 15:00:00+00:00,0,63,1000,0.063,11.0,15,0,2,0,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.07,0.0,0.063,0.0,0.063,0
2018-02-19 16:00:00+00:00,0,63,1000,0.063,11.0,16,0,2,0,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.07,0.0,0.063,0.0,0.063,0
2018-02-19 17:00:00+00:00,0,63,1000,0.063,11.0,17,0,2,0,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.07,0.0,0.063,0.0,0.063,0
2018-02-19 18:00:00+00:00,0,63,1000,0.063,11.0,18,0,2,0,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.07,0.0,0.063,0.0,0.063,0
2018-02-19 19:00:00+00:00,0,63,1000,0.063,11.0,19,0,2,0,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.07,0.0,0.063,0.0,0.063,0
2018-02-19 20:00:00+00:00,0,63,1000,0.063,11.0,20,0,2,0,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.07,0.0,0.063,0.0,0.063,0
2018-02-19 21:00:00+00:00,0,63,1000,0.063,11.0,21,0,2,0,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.07,0.0,0.063,0.0,0.063,0
2018-02-19 22:00:00+00:00,0,63,1000,0.063,11.0,22,0,2,0,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.07,0.0,0.063,0.0,0.063,0
2018-02-19 23:00:00+00:00,0,63,1000,0.063,11.0,23,0,2,0,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.07,0.0,0.063,19.0,0.064,0
2018-02-20 00:00:00+00:00,19,64,1000,0.064,11.0,0,1,2,0,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,9.0,0.063,3.1666666666666665,0.06316666666666666,0.0,0.064,0
2018-02-20 01:00:00+00:00,0,64,1000,0.064,11.0,1,1,2,0,19.0,0.064,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,3.1666666666666665,0.06333333333333334,0.0,0.064,0
2018-02-20 02:00:00+00:00,0,64,1000,0.064,11.0,2,1,2,0,0.0,0.064,19.0,0.064,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063,3.1666666666666665,0.0635,0.0,0.064,0
2018-02-20 03:00:00+00:00,0,64,1000,0.064,11.0,3,1,2,0,0.0,0.064,0.0,0.064,19.0,0.064,0.0,0.063,0.0,0.063,0.0,0.063,3.1666666666666665,0.06366666666666666,0.0,0.064,0
2018-02-20 04:00:00+00:00,0,64,1000,0.064,11.0,4,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.063,0.0,0.063,0.0,0.063,3.1666666666666665,0.06383333333333334,0.0,0.064,0
2018-02-20 05:00:00+00:00,0,64,1000,0.064,11.0,5,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.063,0.0,0.063,0.0,0.063,3.1666666666666665,0.064,0.0,0.064,0
2018-02-20 06:00:00+00:00,0,64,1000,0.064,11.0,6,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,19.0,0.064,0.0,0.063,0.0,0.063,0.0,0.064,0.0,0.064,0
2018-02-20 07:00:00+00:00,0,64,1000,0.064,11.0,7,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.063,0.0,0.063,0.0,0.064,0.0,0.064,0
2018-02-20 08:00:00+00:00,0,64,1000,0.064,11.0,8,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.063,0.0,0.063,0.0,0.064,0.0,0.064,0
2018-02-20 09:00:00+00:00,0,64,1000,0.064,11.0,9,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.063,0.0,0.063,0.0,0.064,0.0,0.064,0
2018-02-20 10:00:00+00:00,0,64,1000,0.064,11.0,10,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.063,0.0,0.063,0.0,0.064,0.0,0.064,0
2018-02-20 11:00:00+00:00,0,64,1000,0.064,11.0,11,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.063,0.0,0.063,0.0,0.064,0.0,0.064,0
2018-02-20 12:00:00+00:00,0,64,1000,0.064,11.0,12,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,19.0,0.064,0.0,0.063,0.0,0.064,0.0,0.064,0
2018-02-20 13:00:00+00:00,0,64,1000,0.064,11.0,13,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.063,0.0,0.064,0.0,0.064,0
2018-02-20 14:00:00+00:00,0,64,1000,0.064,11.0,14,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.063,0.0,0.064,0.0,0.064,0
2018-02-20 15:00:00+00:00,0,64,1000,0.064,11.0,15,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.063,0.0,0.064,0.0,0.064,0
2018-02-20 16:00:00+00:00,0,64,1000,0.064,11.0,16,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.063,0.0,0.064,0.0,0.064,0
2018-02-20 17:00:00+00:00,0,64,1000,0.064,11.0,17,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.063,0.0,0.064,0.0,0.064,0
2018-02-20 18:00:00+00:00,0,64,1000,0.064,11.0,18,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.063,0.0,0.064,0.0,0.064,0
2018-02-20 19:00:00+00:00,0,64,1000,0.064,11.0,19,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.063,0.0,0.064,0.0,0.064,0
2018-02-20 20:00:00+00:00,0,64,1000,0.064,11.0,20,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.063,0.0,0.064,0.0,0.064,0
2018-02-20 21:00:00+00:00,0,64,1000,0.064,11.0,21,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.063,0.0,0.064,0.0,0.064,0
2018-02-20 22:00:00+00:00,0,64,1000,0.064,11.0,22,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.063,0.0,0.064,0.0,0.064,0
2018-02-20 23:00:00+00:00,0,64,1000,0.064,11.0,23,1,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.063,0.0,0.064,19.0,0.065,0
2018-02-21 00:00:00+00:00,19,65,1000,0.065,11.0,0,2,2,0,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,19.0,0.064,3.1666666666666665,0.06416666666666666,0.0,0.065,0
2018-02-21 01:00:00+00:00,0,65,1000,0.065,11.0,1,2,2,0,19.0,0.065,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,3.1666666666666665,0.06433333333333334,0.0,0.065,0
2018-02-21 02:00:00+00:00,0,65,1000,0.065,11.0,2,2,2,0,0.0,0.065,19.0,0.065,0.0,0.064,0.0,0.064,0.0,0.064,0.0,0.064,3.1666666666666665,0.0645,0.0,0.065,0
2018-02-21 03:00:00+00:00,0,65,1000,0.065,11.0,3,2,2,0,0.0,0.065,0.0,0.065,19.0,0.065,0.0,0.064,0.0,0.064,0.0,0.064,3.1666666666666665,0.06466666666666666,0.0,0.065,0
2018-02-21 04:00:00+00:00,0,65,1000,0.065,11.0,4,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.064,0.0,0.064,0.0,0.064,3.1666666666666665,0.06483333333333334,0.0,0.065,0
2018-02-21 05:00:00+00:00,0,65,1000,0.065,11.0,5,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.064,0.0,0.064,0.0,0.064,3.1666666666666665,0.065,0.0,0.065,0
2018-02-21 06:00:00+00:00,0,65,1000,0.065,11.0,6,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,19.0,0.065,0.0,0.064,0.0,0.064,0.0,0.065,0.0,0.065,0
2018-02-21 07:00:00+00:00,0,65,1000,0.065,11.0,7,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.064,0.0,0.064,0.0,0.065,0.0,0.065,0
2018-02-21 08:00:00+00:00,0,65,1000,0.065,11.0,8,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.064,0.0,0.064,0.0,0.065,0.0,0.065,0
2018-02-21 09:00:00+00:00,0,65,1000,0.065,11.0,9,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.064,0.0,0.064,0.0,0.065,0.0,0.065,0
2018-02-21 10:00:00+00:00,0,65,1000,0.065,11.0,10,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.064,0.0,0.064,0.0,0.065,0.0,0.065,0
2018-02-21 11:00:00+00:00,0,65,1000,0.065,11.0,11,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.064,0.0,0.064,0.0,0.065,0.0,0.065,0
2018-02-21 12:00:00+00:00,0,65,1000,0.065,11.0,12,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,19.0,0.065,0.0,0.064,0.0,0.065,0.0,0.065,0
2018-02-21 13:00:00+00:00,0,65,1000,0.065,11.0,13,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.064,0.0,0.065,0.0,0.065,0
2018-02-21 14:00:00+00:00,0,65,1000,0.065,11.0,14,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.064,0.0,0.065,0.0,0.065,0
2018-02-21 15:00:00+00:00,0,65,1000,0.065,11.0,15,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.064,0.0,0.065,0.0,0.065,0
2018-02-21 16:00:00+00:00,0,65,1000,0.065,11.0,16,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.064,0.0,0.065,0.0,0.065,0
2018-02-21 17:00:00+00:00,0,65,1000,0.065,11.0,17,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.064,0.0,0.065,0.0,0.065,0
2018-02-21 18:00:00+00:00,0,65,1000,0.065,11.0,18,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.064,0.0,0.065,0.0,0.065,0
2018-02-21 19:00:00+00:00,0,65,1000,0.065,11.0,19,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.064,0.0,0.065,0.0,0.065,0
2018-02-21 20:00:00+00:00,0,65,1000,0.065,11.0,20,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.064,0.0,0.065,0.0,0.065,0
2018-02-21 21:00:00+00:00,0,65,1000,0.065,11.0,21,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.064,0.0,0.065,0.0,0.065,0
2018-02-21 22:00:00+00:00,0,65,1000,0.065,11.0,22,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.064,0.0,0.065,0.0,0.065,0
2018-02-21 23:00:00+00:00,0,65,1000,0.065,11.0,23,2,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.064,0.0,0.065,14.0,0.067,0
2018-02-22 00:00:00+00:00,14,67,1000,0.067,11.0,0,3,2,0,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,19.0,0.065,2.3333333333333335,0.06533333333333334,0.0,0.067,0
2018-02-22 01:00:00+00:00,0,67,1000,0.067,11.0,1,3,2,0,14.0,0.067,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,2.3333333333333335,0.06566666666666666,0.0,0.067,0
2018-02-22 02:00:00+00:00,0,67,1000,0.067,11.0,2,3,2,0,0.0,0.067,14.0,0.067,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,2.3333333333333335,0.066,0.0,0.067,0
2018-02-22 03:00:00+00:00,0,67,1000,0.067,11.0,3,3,2,0,0.0,0.067,0.0,0.067,14.0,0.067,0.0,0.065,0.0,0.065,0.0,0.065,2.3333333333333335,0.06633333333333334,0.0,0.067,0
2018-02-22 04:00:00+00:00,0,67,1000,0.067,11.0,4,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.065,0.0,0.065,0.0,0.065,2.3333333333333335,0.06666666666666667,0.0,0.067,0
2018-02-22 05:00:00+00:00,0,67,1000,0.067,11.0,5,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.065,0.0,0.065,0.0,0.065,2.3333333333333335,0.067,0.0,0.067,0
2018-02-22 06:00:00+00:00,0,67,1000,0.067,11.0,6,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,14.0,0.067,0.0,0.065,0.0,0.065,0.0,0.067,0.0,0.067,0
2018-02-22 07:00:00+00:00,0,67,1000,0.067,11.0,7,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.065,0.0,0.065,0.0,0.067,0.0,0.067,0
2018-02-22 08:00:00+00:00,0,67,1000,0.067,11.0,8,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.065,0.0,0.065,0.0,0.067,0.0,0.067,0
2018-02-22 09:00:00+00:00,0,67,1000,0.067,12.0,9,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.065,0.0,0.065,0.0,0.067,0.0,0.067,0
2018-02-22 10:00:00+00:00,0,67,1000,0.067,12.0,10,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.065,0.0,0.065,0.0,0.067,0.0,0.067,0
2018-02-22 11:00:00+00:00,0,67,1000,0.067,12.0,11,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.065,0.0,0.065,0.0,0.067,0.0,0.067,0
2018-02-22 12:00:00+00:00,0,67,1000,0.067,12.0,12,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,14.0,0.067,0.0,0.065,0.0,0.067,0.0,0.067,0
2018-02-22 13:00:00+00:00,0,67,1000,0.067,13.0,13,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.065,0.0,0.067,0.0,0.067,0
2018-02-22 14:00:00+00:00,0,67,1000,0.067,13.0,14,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.065,0.0,0.067,0.0,0.067,0
2018-02-22 15:00:00+00:00,0,67,1000,0.067,13.0,15,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.065,0.0,0.067,0.0,0.067,0
2018-02-22 16:00:00+00:00,0,67,1000,0.067,13.0,16,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.065,0.0,0.067,0.0,0.067,0
2018-02-22 17:00:00+00:00,0,67,1000,0.067,13.0,17,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.065,0.0,0.067,0.0,0.067,0
2018-02-22 18:00:00+00:00,0,67,1000,0.067,13.0,18,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.065,0.0,0.067,0.0,0.067,0
2018-02-22 19:00:00+00:00,0,67,1000,0.067,13.0,19,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.065,0.0,0.067,0.0,0.067,0
2018-02-22 20:00:00+00:00,0,67,1000,0.067,13.0,20,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.065,0.0,0.067,0.0,0.067,0
2018-02-22 21:00:00+00:00,0,67,1000,0.067,13.0,21,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.065,0.0,0.067,0.0,0.067,0
2018-02-22 22:00:00+00:00,0,67,1000,0.067,13.0,22,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.065,0.0,0.067,0.0,0.067,0
2018-02-22 23:00:00+00:00,0,67,1000,0.067,13.0,23,3,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.065,0.0,0.067,11.0,0.068,0
2018-02-23 00:00:00+00:00,11,68,1000,0.068,13.0,0,4,2,0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,14.0,0.067,1.8333333333333333,0.06716666666666667,0.0,0.068,0
2018-02-23 01:00:00+00:00,0,68,1000,0.068,13.0,1,4,2,0,11.0,0.068,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,1.8333333333333333,0.06733333333333334,0.0,0.068,0
2018-02-23 02:00:00+00:00,0,68,1000,0.068,13.0,2,4,2,0,0.0,0.068,11.0,0.068,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,1.8333333333333333,0.0675,0.0,0.068,0
2018-02-23 03:00:00+00:00,0,68,1000,0.068,13.0,3,4,2,0,0.0,0.068,0.0,0.068,11.0,0.068,0.0,0.067,0.0,0.067,0.0,0.067,1.8333333333333333,0.06766666666666667,0.0,0.068,0
2018-02-23 04:00:00+00:00,0,68,1000,0.068,13.0,4,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.067,0.0,0.067,1.8333333333333333,0.06783333333333334,0.0,0.068,0
2018-02-23 05:00:00+00:00,0,68,1000,0.068,13.0,5,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.067,0.0,0.067,1.8333333333333333,0.068,0.0,0.068,0
2018-02-23 06:00:00+00:00,0,68,1000,0.068,13.0,6,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,11.0,0.068,0.0,0.067,0.0,0.067,0.0,0.068,0.0,0.068,0
2018-02-23 07:00:00+00:00,0,68,1000,0.068,13.0,7,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.067,0.0,0.068,0.0,0.068,0
2018-02-23 08:00:00+00:00,0,68,1000,0.068,13.0,8,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.067,0.0,0.068,0.0,0.068,0
2018-02-23 09:00:00+00:00,0,68,1000,0.068,13.0,9,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.067,0.0,0.068,0.0,0.068,0
2018-02-23 10:00:00+00:00,0,68,1000,0.068,14.0,10,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.067,0.0,0.068,0.0,0.068,0
2018-02-23 11:00:00+00:00,0,68,1000,0.068,14.0,11,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.067,0.0,0.068,0.0,0.068,0
2018-02-23 12:00:00+00:00,0,68,1000,0.068,14.0,12,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,11.0,0.068,0.0,0.067,0.0,0.068,0.0,0.068,0
2018-02-23 13:00:00+00:00,0,68,1000,0.068,14.0,13,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.068,0.0,0.068,0
2018-02-23 14:00:00+00:00,0,68,1000,0.068,14.0,14,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.068,0.0,0.068,0
2018-02-23 15:00:00+00:00,0,68,1000,0.068,14.0,15,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.068,0.0,0.068,0
2018-02-23 16:00:00+00:00,0,68,1000,0.068,14.0,16,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.068,0.0,0.068,0
2018-02-23 17:00:00+00:00,0,68,1000,0.068,14.0,17,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.068,0.0,0.068,0
2018-02-23 18:00:00+00:00,0,68,1000,0.068,14.0,18,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.068,0.0,0.068,0
2018-02-23 19:00:00+00:00,0,68,1000,0.068,14.0,19,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.068,0.0,0.068,0
2018-02-23 20:00:00+00:00,0,68,1000,0.068,14.0,20,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.068,0.0,0.068,0
2018-02-23 21:00:00+00:00,0,68,1000,0.068,14.0,21,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.068,0.0,0.068,0
2018-02-23 22:00:00+00:00,0,68,1000,0.068,14.0,22,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.068,0.0,0.068,0
2018-02-23 23:00:00+00:00,0,68,1000,0.068,14.0,23,4,2,0,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.068,10.0,0.067,0
2018-02-24 00:00:00+00:00,10,67,1000,0.067,14.0,0,5,2,1,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,11.0,0.068,1.6666666666666667,0.06783333333333334,0.0,0.067,0
2018-02-24 01:00:00+00:00,0,67,1000,0.067,14.0,1,5,2,1,10.0,0.067,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,1.6666666666666667,0.06766666666666667,0.0,0.067,0
2018-02-24 02:00:00+00:00,0,67,1000,0.067,14.0,2,5,2,1,0.0,0.067,10.0,0.067,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.068,1.6666666666666667,0.0675,0.0,0.067,0
2018-02-24 03:00:00+00:00,0,67,1000,0.067,14.0,3,5,2,1,0.0,0.067,0.0,0.067,10.0,0.067,0.0,0.068,0.0,0.068,0.0,0.068,1.6666666666666667,0.06733333333333334,0.0,0.067,0
2018-02-24 04:00:00+00:00,0,67,1000,0.067,14.0,4,5,2,1,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.068,0.0,0.068,0.0,0.068,1.6666666666666667,0.06716666666666667,0.0,0.067,0
2018-02-24 05:00:00+00:00,0,67,1000,0.067,14.0,5,5,2,1,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.068,0.0,0.068,0.0,0.068,1.6666666666666667,0.067,0.0,0.067,0
2018-02-24 06:00:00+00:00,0,67,1000,0.067,14.0,6,5,2,1,0.0,0.067,0.0,0.067,0.0,0.067,10.0,0.067,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.067,0
2018-02-24 07:00:00+00:00,0,67,1000,0.067,14.0,7,5,2,1,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.067,0
2018-02-24 08:00:00+00:00,0,67,1000,0.067,14.0,8,5,2,1,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.067,0
2018-02-24 09:00:00+00:00,0,67,1000,0.067,14.0,9,5,2,1,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.067,0
2018-02-24 10:00:00+00:00,0,67,1000,0.067,14.0,10,5,2,1,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.067,0
2018-02-24 11:00:00+00:00,0,67,1000,0.067,14.0,11,5,2,1,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.068,0.0,0.068,0.0,0.067,0.0,0.067,0
2018-02-24 12:00:00+00:00,0,67,1000,0.067,14.0,12,5,2,1,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,10.0,0.067,0.0,0.068,0.0,0.067,0.0,0.067,0
2018-02-24 13:00:00+00:00,0,67,1000,0.067,14.0,13,5,2,1,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.068,0.0,0.067,0.0,0.067,0
2018-02-24 14:00:00+00:00,0,67,1000,0.067,14.0,14,5,2,1,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.068,0.0,0.067,0.0,0.067,0
